"","EDN","ED_Name","Prov","Electors","Nbr_Poll","Val_Bal","Val_Pct","Rej_Bal","Pct_Rej","Tot_Bal","TO","Win_Cand","LPV","CPV","NDV","GRV","BQV","OTV","Maj","Cand_Nbr","Male","Female","Avg_Gender","Tot_Memb","like_vote","sat_harp","ecc_sat","fin_own","Lib","CPC","NDP","Har","Tru","Mul","Count","Avg_Memb","Pct_Fem","Win","Win_Party","CPC_Win","LIB_Win","NDP_Win","GRN_Win","BQP_Win","OTP_Win"
"113",35003,"Aurora--Oak Ridges--Richmond Hill","ON",79127,204,50980,99.6,204,0.4,51184,64.7,"Alleslev, Leona Liberal/Libéral",24132,23039,2912,654,0,243,1093,5,43,39,0.475609756097561,7,1.40625,2.59210526315789,2.25675675675676,2.01298701298701,58.4415584415584,54.9358974358974,49.2465753424658,46.3684210526316,52.72,50.9154929577465,82,0.0853658536585366,0.475609756097561,24132,"LIB",0,1,0,0,0,0
"114",35004,"Barrie--Innisfil","ON",77320,201,49341,99.6,187,0.4,49528,64.1,"Brassard, John Conservative/Conservateur",18308,22901,5812,1991,0,329,4593,6,43,49,0.532608695652174,6,1.32,2.54651162790698,2.35227272727273,2.2,43.3488372093023,52.1647058823529,41.2588235294118,46.2558139534884,42.0117647058824,42.0243902439024,92,0.0652173913043478,0.532608695652174,22901,"CPC",1,0,0,0,0,0
"115",35005,"Barrie--Springwater--Oro-Medonte","ON",76084,217,50535,99.6,181,0.4,50716,66.7,"Nuttall, Alex Conservative/Conservateur",21005,21091,5202,2648,0,589,86,6,37,57,0.606382978723404,3,1.31578947368421,2.76923076923077,2.38202247191011,2.14130434782609,54.0561797752809,44.8988764044944,50.6516853932584,37.6555555555556,51.8965517241379,52.0697674418605,94,0.0319148936170213,0.606382978723404,21091,"CPC",1,0,0,0,0,0
"116",35006,"Bay of Quinte/Baie de Quinte","ON",85021,239,57713,99.6,211,0.4,57924,68.1,"Ellis, Neil Liberal/Libéral",29281,19781,7001,1278,0,372,9500,5,38,54,0.617021276595745,3,1.5,3,2.59550561797753,2.24731182795699,51.6781609195402,35.3409090909091,48.5238095238095,29.6179775280899,50.0674157303371,46.0384615384615,94,0.0319148936170213,0.574468085106383,29281,"LIB",0,1,0,0,0,0
"117",35007,"Beaches--East York","ON",77440,194,55530,99.6,216,0.4,55746,72,"Erskine-Smith, Nathaniel Liberal/Libéral",27458,9124,17113,1433,0,402,10345,7,55,58,0.526315789473684,7,1.28089887640449,3.07339449541284,2.49074074074074,2.15315315315315,63.9439252336449,34.1574074074074,63.0560747663551,29.6666666666667,64.5648148148148,60.6261682242991,114,0.0614035087719298,0.508771929824561,27458,"LIB",0,1,0,0,0,0
"118",35008,"Brampton Centre/Brampton-Centre","ON",65460,181,39632,99.3,264,0.7,39896,60.9,"Sangha, Ramesh Liberal/Libéral",19277,13345,5993,844,0,173,5932,5,30,44,0.613333333333333,4,1.47761194029851,2.55072463768116,2.34285714285714,2.10958904109589,53.0597014925373,47.2835820895522,48.1076923076923,49.865671641791,51,49.2222222222222,75,0.0533333333333333,0.586666666666667,19277,"LIB",0,1,0,0,0,0
"119",35009,"Brampton East/Brampton-Est","ON",69251,179,45206,99.3,304,0.7,45510,65.7,"Grewal, Raj Liberal/Libéral",23652,10642,10400,512,0,0,13010,4,21,19,0.475,1,1.45454545454545,2.81578947368421,2.42105263157895,1.97435897435897,69.75,43.6,57.0882352941176,38.7714285714286,66,56.28125,40,0.025,0.475,23652,"LIB",0,1,0,0,0,0
"120",35010,"Brampton North/Brampton-Nord","ON",74148,187,48166,99.3,318,0.7,48484,65.4,"Sahota, Ruby Liberal/Libéral",23297,15888,7946,915,0,120,7409,5,39,40,0.506329113924051,4,1.26470588235294,2.59210526315789,2.32051282051282,1.93670886075949,60.6486486486486,45.6891891891892,55.3287671232877,47.4133333333333,59.9459459459459,57.2816901408451,79,0.0506329113924051,0.506329113924051,23297,"LIB",0,1,0,0,0,0
"121",35011,"Brampton South/Brampton-Sud","ON",73019,193,45464,99.4,270,0.6,45734,62.6,"Sidhu, Sonia Liberal/Libéral",23681,15929,4843,1011,0,0,7752,4,33,45,0.576923076923077,2,1.43333333333333,2.8,2.40277777777778,2.18666666666667,62.0441176470588,42.7971014492754,51.90625,44.3857142857143,62.1304347826087,51.09375,78,0.0256410256410256,0.576923076923077,23681,"LIB",0,1,0,0,0,0
"122",35012,"Brampton West/Brampton-Ouest","ON",71990,173,43398,99.4,245,0.6,43643,60.6,"Khera, Kamal Liberal/Libéral",24256,13068,5400,674,0,0,11188,4,26,20,0.434782608695652,7,1.35897435897436,2.55555555555556,2.13636363636364,1.95555555555556,58.6976744186046,50.3181818181818,54.075,47.5581395348837,62.7727272727273,50.1538461538462,46,0.152173913043478,0.434782608695652,24256,"LIB",0,1,0,0,0,0
"123",35013,"Brantford--Brant","ON",97409,259,63272,99.6,272,0.4,63544,65.2,"McColeman, Phil Conservative/Conservateur",19422,25874,15715,1582,0,679,6452,6,43,59,0.57843137254902,4,1.53658536585366,2.61702127659574,2.31578947368421,2.13131313131313,44.978021978022,57.1868131868132,48.1685393258427,49.6021505376344,46.4285714285714,48.8409090909091,102,0.0392156862745098,0.57843137254902,25874,"CPC",1,0,0,0,0,0
"124",35014,"Bruce--Grey--Owen Sound","ON",82607,249,56333,99.6,212,0.4,56545,68.5,"Miller, Larry Conservative/Conservateur",21879,26297,6270,1887,0,0,4418,4,27,51,0.653846153846154,4,1.26153846153846,2.63513513513514,2.52112676056338,2.29333333333333,50.6351351351351,50.0958904109589,50.2361111111111,44.3378378378378,49.3733333333333,51.3661971830986,78,0.0512820512820513,0.653846153846154,26297,"CPC",1,0,0,0,0,0
"125",35015,"Burlington","ON",96126,269,70100,99.6,263,0.4,70363,73.2,"Gould, Karina Liberal/Libéral",32229,29780,6381,1710,0,0,2449,4,58,59,0.504273504273504,9,1.42682926829268,2.68807339449541,2.41964285714286,2.12820512820513,57.9090909090909,49.1636363636364,46.4954128440367,41.9449541284404,54.8090909090909,49.5148514851485,117,0.0769230769230769,0.504273504273504,32229,"LIB",0,1,0,0,0,0
"126",35016,"Cambridge","ON",83514,234,53339,99.6,227,0.4,53566,64.1,"May, Bryan Liberal/Libéral",23024,20613,7397,1723,0,582,2411,6,37,43,0.5375,4,1.39705882352941,2.73684210526316,2.48684210526316,2.22784810126582,46.9054054054054,45.7837837837838,50.0526315789474,38.25,48.5394736842105,50.5342465753425,80,0.05,0.5375,23024,"LIB",0,1,0,0,0,0
"127",35017,"Chatham-Kent--Leamington","ON",79755,263,51971,99.5,263,0.5,52234,65.5,"Van Kesteren, Dave Conservative/Conservateur",19351,21677,9549,1394,0,0,2326,4,53,46,0.464646464646465,7,1.35526315789474,2.8125,2.50515463917526,2.23469387755102,49.5161290322581,46.1489361702128,49.3913043478261,37.8723404255319,48.7142857142857,42.7931034482759,99,0.0707070707070707,0.464646464646465,21677,"CPC",1,0,0,0,0,0
"128",35018,"Davenport","ON",74413,190,49584,99.4,287,0.6,49871,67,"Dzerowicz, Julie Liberal/Libéral",21947,5233,20506,1530,0,368,1441,6,26,58,0.69047619047619,8,1.28125,2.91358024691358,2.35365853658537,2.09756097560976,62.6621621621622,32.3378378378378,70.5466666666667,32.8289473684211,62.7432432432432,67.5652173913043,84,0.0952380952380952,0.69047619047619,21947,"LIB",0,1,0,0,0,0
"129",35019,"Don Valley East/Don Valley-Est","ON",63547,174,41588,99.4,257,0.6,41845,65.8,"Ratansi, Yasmin Liberal/Libéral",24048,12155,4307,1078,0,0,11893,4,43,64,0.598130841121495,4,1.37931034482759,2.72815533980583,2.51,2.16346153846154,60.3979591836735,45.98,50.5,41.5656565656566,56.3571428571429,49.4395604395604,107,0.0373831775700935,0.598130841121495,24048,"LIB",0,1,0,0,0,0
"130",35020,"Don Valley North/Don Valley-Nord","ON",72787,210,45687,99.4,259,0.6,45946,63.1,"Tan, Geng Liberal/Libéral",23494,17279,3896,1018,0,0,6215,4,57,39,0.40625,3,1.37974683544304,2.57777777777778,2.18478260869565,2.04210526315789,55.9666666666667,53.1444444444444,48.0659340659341,51.1758241758242,50.9,49.0487804878049,96,0.03125,0.40625,23494,"LIB",0,1,0,0,0,0
"131",35021,"Don Valley West/Don Valley-Ouest","ON",71037,184,51086,99.6,217,0.4,51303,72.2,"Oliphant, Rob Liberal/Libéral",27472,19206,3076,848,0,484,8266,7,49,50,0.505050505050505,9,1.38823529411765,2.68421052631579,2.37113402061856,2.07216494845361,55.7368421052632,49.1827956989247,45.0888888888889,44.2421052631579,49.6774193548387,47.9887640449438,99,0.0909090909090909,0.505050505050505,27472,"LIB",0,1,0,0,0,0
"132",35022,"Dufferin--Caledon","ON",92598,266,60451,99.6,232,0.4,60683,65.5,"Tilson, David Allan Conservative/Conservateur",23643,27977,4398,4433,0,0,4334,4,39,49,0.556818181818182,7,1.36206896551724,2.525,2.30120481927711,2.13793103448276,51.2337662337662,54.3116883116883,43.2162162162162,46.1666666666667,47.1392405063291,43.027027027027,88,0.0795454545454545,0.556818181818182,27977,"CPC",1,0,0,0,0,0
"133",35023,"Durham","ON",94069,280,64185,99.6,233,0.4,64418,68.5,"O'Toole, Erin Conservative/Conservateur",22949,28967,10289,1616,0,364,6018,5,57,56,0.495575221238938,9,1.37,2.56481481481481,2.34821428571429,2.13392857142857,45.9708737864078,53.7115384615385,48.7745098039216,47.5673076923077,44.8679245283019,50.9789473684211,113,0.079646017699115,0.495575221238938,28967,"CPC",1,0,0,0,0,0
"134",35024,"Eglinton--Lawrence","ON",78535,205,55792,99.4,328,0.6,56120,71.5,"Mendicino, Marco Liberal/Libéral",27278,23788,3505,799,0,422,3490,6,57,42,0.424242424242424,5,1.41463414634146,2.70652173913043,2.40860215053763,2.0625,58.8666666666667,41.8444444444444,50.0333333333333,39.5280898876404,57.6046511627907,52.1829268292683,99,0.0505050505050505,0.424242424242424,27278,"LIB",0,1,0,0,0,0
"135",35025,"Elgin--Middlesex--London","ON",83446,217,56933,99.6,230,0.4,57163,68.5,"Vecchio, Karen Louise Conservative/Conservateur",17642,28023,8771,1783,0,714,10381,6,54,50,0.480769230769231,7,1.34146341463415,2.58415841584158,2.26732673267327,2.125,46.3571428571429,53.5773195876289,45.5729166666667,47.6262626262626,46.7551020408163,45.5104166666667,104,0.0673076923076923,0.480769230769231,28023,"CPC",1,0,0,0,0,0
"136",35026,"Essex","ON",92489,233,60531,99.6,241,0.4,60772,65.7,"Ramsey, Tracey NDP-New Democratic Party/NPD-Nouveau Parti démocratique",12639,21602,25072,1141,0,77,3470,5,34,48,0.585365853658537,2,1.21538461538462,2.65432098765432,2.17073170731707,2.04938271604938,40.825,49.125,47.325,42.575,40.2948717948718,47.1578947368421,82,0.024390243902439,0.585365853658537,25072,"NDP",0,0,1,0,0,0
"137",35027,"Etobicoke Centre/Etobicoke-Centre","ON",88440,231,61802,99.5,303,0.5,62105,70.2,"Wrzesnewskyj, Borys Liberal/Libéral",32612,23070,4886,856,0,378,9542,5,59,54,0.47787610619469,5,1.22826086956522,2.76576576576577,2.39449541284404,2.11818181818182,58.7433628318584,45.1504424778761,43.4424778761062,40.75,55.7181818181818,47.2429906542056,113,0.0442477876106195,0.47787610619469,32612,"LIB",0,1,0,0,0,0
"138",35028,"Etobicoke--Lakeshore","ON",93880,237,64508,99.5,307,0.5,64815,69,"Maloney, James Liberal/Libéral",34638,20932,7030,1507,0,401,13706,6,59,68,0.535433070866142,10,1.32989690721649,3.04878048780488,2.61290322580645,2.14516129032258,55.3666666666667,35.4,51.5042735042735,33.225,55.4833333333333,51.1875,127,0.078740157480315,0.535433070866142,34638,"LIB",0,1,0,0,0,0
"139",35029,"Etobicoke North/Etobicoke-Nord","ON",69942,176,42064,99.4,257,0.6,42321,60.5,"Duncan, Kirsty Liberal/Libéral",26251,9673,5220,524,0,396,16578,6,43,35,0.448717948717949,5,1.41071428571429,2.44594594594595,2.27027027027027,1.97402597402597,49.4666666666667,50.875,49.4594594594595,45.6164383561644,48.7027027027027,49.9315068493151,78,0.0641025641025641,0.448717948717949,26251,"LIB",0,1,0,0,0,0
"140",35030,"Flamborough--Glanbrook","ON",79397,213,55510,99.6,220,0.4,55730,70.2,"Sweet, David Conservative/Conservateur",21728,24137,7779,1866,0,0,2409,4,34,29,0.46031746031746,4,1.31372549019608,2.4406779661017,2.16666666666667,1.93333333333333,55.9827586206897,57.2033898305085,47.280701754386,54.0833333333333,50.0666666666667,49.1428571428571,63,0.0634920634920635,0.46031746031746,24137,"CPC",1,0,0,0,0,0
"141",35031,"Glengarry--Prescott--Russell","ON",86010,260,64173,99.4,399,0.6,64572,75.1,"Drouin, Francis Liberal/Libéral",34189,23367,5087,1153,0,377,10822,5,43,59,0.57843137254902,4,1.39325842696629,2.76767676767677,2.3469387755102,2.03960396039604,58.4105263157895,45.4947368421053,53.1914893617021,40.03125,57.6145833333333,49.258064516129,102,0.0392156862745098,0.57843137254902,34189,"LIB",0,1,0,0,0,0
"142",35032,"Guelph","ON",98453,243,69868,99.6,298,0.4,70166,71.3,"Longfield, Lloyd Liberal/Libéral",34303,18407,8392,7909,0,857,15896,7,45,75,0.625,15,1.41237113402062,3.00900900900901,2.46428571428571,2.10344827586207,61.0438596491228,33.9732142857143,58.2792792792793,28.3304347826087,62.0265486725664,57.6728971962617,120,0.125,0.625,34303,"LIB",0,1,0,0,0,0
"143",35033,"Haldimand--Norfolk","ON",83220,227,55990,99.4,312,0.6,56302,67.7,"Finley, Diane Conservative/Conservateur",20487,24714,7625,1857,0,1307,4227,7,33,56,0.629213483146067,6,1.33333333333333,2.72619047619048,2.38095238095238,2.07865168539326,46.5476190476191,50.9285714285714,49.9047619047619,45.9277108433735,46.3414634146341,47.7375,89,0.0674157303370786,0.629213483146067,24714,"CPC",1,0,0,0,0,0
"144",35034,"Haliburton--Kawartha Lakes--Brock","ON",91802,260,61834,99.7,203,0.3,62037,67.6,"Schmale, Jamie Conservative/Conservateur",19634,27718,12012,2470,0,0,8084,4,34,52,0.604651162790698,5,1.17647058823529,3.16470588235294,2.6144578313253,2.38372093023256,54.3333333333333,37.5925925925926,57.4358974358974,30.65,54.1392405063291,57.5405405405405,86,0.0581395348837209,0.604651162790698,27718,"CPC",1,0,0,0,0,0
"145",35035,"Hamilton Centre/Hamilton-Centre","ON",69598,198,41083,99.3,269,0.7,41352,59.4,"Christopherson, David NDP-New Democratic Party/NPD-Nouveau Parti démocratique",13718,6018,18719,1778,0,850,5001,7,46,68,0.608695652173913,4,1.50526315789474,3.08035714285714,2.49090909090909,2.22321428571429,55.8440366972477,30.5420560747664,61.212962962963,26.4495412844037,55.7685185185185,56.8415841584158,115,0.0347826086956522,0.591304347826087,18719,"NDP",0,0,1,0,0,0
"146",35036,"Hamilton East--Stoney Creek/Hamilton-Est--Stoney Creek","ON",80639,217,50332,99.4,293,0.6,50625,62.8,"Bratina, Bob Liberal/Libéral",19622,12715,16465,1305,0,225,3157,6,42,46,0.522727272727273,2,1.37333333333333,2.92941176470588,2.51162790697674,2.19318181818182,49.8674698795181,40.0609756097561,56.9756097560976,33.3908045977011,50.906976744186,53.5853658536585,88,0.0227272727272727,0.522727272727273,19622,"LIB",0,1,0,0,0,0
"147",35037,"Hamilton Mountain","ON",77581,205,50554,99.4,307,0.6,50861,65.6,"Duvall, Scott NDP-New Democratic Party/NPD-Nouveau Parti démocratique",16933,12991,18146,1283,0,1201,1213,6,31,33,0.515625,3,1.53571428571429,2.88524590163934,2.49180327868852,2.11111111111111,53.9152542372881,39.3559322033898,54.9827586206897,37.4655172413793,55.3157894736842,54.5555555555556,64,0.046875,0.515625,18146,"NDP",0,0,1,0,0,0
"148",35038,"Hamilton West--Ancaster--Dundas/Hamilton-Ouest--Ancaster--Dundas","ON",86222,228,62279,99.6,272,0.4,62551,72.5,"Tassi, Filomena Liberal/Libéral",29694,19821,10131,2633,0,0,9873,4,40,43,0.535714285714286,7,1.33333333333333,2.93975903614458,2.59756097560976,2.18072289156627,58.9382716049383,36.1481481481481,55.7037037037037,30.6867469879518,54.7951807228916,51.7625,84,0.0833333333333333,0.511904761904762,29694,"LIB",0,1,0,0,0,0
"149",35039,"Hastings--Lennox and Addington","ON",72972,219,49797,99.6,199,0.4,49996,68.5,"Bossio, Mike Liberal/Libéral",21104,20879,6348,1466,0,0,225,4,34,58,0.630434782608696,3,1.33333333333333,2.8314606741573,2.44705882352941,2.21590909090909,56.2988505747126,42.3953488372093,52.906976744186,38.5227272727273,58.7790697674419,51.679012345679,92,0.0326086956521739,0.630434782608696,21104,"LIB",0,1,0,0,0,0
"150",35040,"Huron--Bruce","ON",80731,244,58245,99.6,232,0.4,58477,72.4,"Lobb, Ben Conservative/Conservateur",23129,26174,7544,1398,0,0,3045,4,34,40,0.540540540540541,3,1.43548387096774,2.9041095890411,2.48611111111111,2.2112676056338,43.1617647058824,42.2957746478873,48.5882352941176,35.2571428571429,39.3134328358209,48.7971014492754,74,0.0405405405405405,0.540540540540541,26174,"CPC",1,0,0,0,0,0
"151",35041,"Kanata--Carleton","ON",80433,210,63323,99.7,191,0.3,63514,79,"McCrimmon, Karen Liberal/Libéral",32477,24829,4313,1704,0,0,7648,4,64,59,0.479674796747968,3,1.32075471698113,2.52066115702479,2.24793388429752,2.0650406504065,51.0916666666667,55.9333333333333,46.3025210084034,48.9745762711864,46.1344537815126,43.6782608695652,123,0.024390243902439,0.479674796747967,32477,"LIB",0,1,0,0,0,0
"152",35042,"Kenora","ON",44306,152,30752,99.5,144,0.5,30896,69.7,"Nault, Bob Liberal/Libéral",10918,8751,10420,501,0,162,498,5,15,15,0.5,4,1.07692307692308,2.85714285714286,2.62962962962963,2.32142857142857,61.2857142857143,37.5925925925926,62.3571428571429,29.75,55.75,58.4285714285714,30,0.133333333333333,0.5,10918,"LIB",0,1,0,0,0,0
"153",35043,"King--Vaughan","ON",86158,231,54686,99.5,290,0.5,54976,63.8,"Schulte, Deb Liberal/Libéral",25908,24170,3571,1037,0,0,1738,4,35,28,0.444444444444444,6,1.35185185185185,2.35483870967742,2.15,1.88888888888889,50.9166666666667,57.9491525423729,42.864406779661,54.9830508474576,49.7377049180328,45.0701754385965,63,0.0952380952380952,0.444444444444444,25908,"LIB",0,1,0,0,0,0
"154",35044,"Kingston and the Islands/Kingston et les Îles","ON",93872,255,65772,99.6,242,0.4,66014,70.3,"Gerretsen, Mark Liberal/Libéral",36421,14928,11185,2933,0,305,21493,5,61,65,0.515873015873016,7,1.22,3.05691056910569,2.5,2.15702479338843,56.5083333333333,36.6166666666667,52.25,29.4878048780488,54.2892561983471,51.4396551724138,126,0.0555555555555556,0.515873015873016,36421,"LIB",0,1,0,0,0,0
"155",35045,"Kitchener Centre/Kitchener-Centre","ON",77887,214,52280,99.4,292,0.6,52572,67.5,"Saini, Raj Liberal/Libéral",25504,15872,8680,1597,0,627,9632,6,44,67,0.603603603603604,8,1.42105263157895,3.11214953271028,2.55339805825243,2.25925925925926,55.9519230769231,29.126213592233,60.3762376237624,23.8446601941748,56.0891089108911,58.78,111,0.0720720720720721,0.603603603603604,25504,"LIB",0,1,0,0,0,0
"156",35046,"Kitchener--Conestoga","ON",69166,213,47699,99.5,227,0.5,47926,69.3,"Albrecht, Harold Conservative/Conservateur",20398,20649,4653,1314,0,685,251,5,46,32,0.41025641025641,5,1.51666666666667,2.57894736842105,2.36986301369863,2.06578947368421,53.1408450704225,54.1756756756757,48.0985915492958,42.5479452054795,51.169014084507,48.4347826086956,78,0.0641025641025641,0.41025641025641,20649,"CPC",1,0,0,0,0,0
"157",35047,"Kitchener South--Hespeler/Kitchener-Sud--Hespeler","ON",72953,193,47829,99.5,259,0.5,48088,65.9,"Tabbara, Marwan Liberal/Libéral",20215,17544,7440,1767,0,863,2671,6,36,58,0.617021276595745,5,1.52054794520548,2.84444444444444,2.40659340659341,2.06521739130435,54.8488372093023,44,56.2235294117647,37.8604651162791,55,54.5,94,0.0531914893617021,0.617021276595745,20215,"LIB",0,1,0,0,0,0
"158",35048,"Lambton--Kent--Middlesex","ON",81135,256,56363,99.6,224,0.4,56587,69.7,"Shipley, Bev Conservative/Conservateur",16592,28300,9598,1873,0,0,11708,4,41,53,0.563829787234043,6,1.38961038961039,2.64044943820225,2.26373626373626,2.03225806451613,43.75,49.6022727272727,48.2386363636364,42.7159090909091,48.2988505747126,49.3373493975904,94,0.0638297872340425,0.563829787234043,28300,"CPC",1,0,0,0,0,0
"159",35049,"Lanark--Frontenac--Kingston","ON",79461,231,57240,99.6,222,0.4,57462,72.3,"Reid, Scott Conservative/Conservateur",19325,27399,8073,2025,0,418,8074,5,33,30,0.476190476190476,4,1.27777777777778,2.67213114754098,2.3015873015873,2.11111111111111,42.7868852459016,46.1746031746032,46,41.7460317460317,43.8360655737705,44.6393442622951,63,0.0634920634920635,0.476190476190476,27399,"CPC",1,0,0,0,0,0
"160",35050,"Leeds--Grenville--Thousand Islands and Rideau Lakes/Leeds--Grenville--Thousand Islands et Rideau Lakes","ON",79669,236,56436,99.7,189,0.3,56625,71.1,"Brown, Gord Conservative/Conservateur",22888,26738,4722,2088,0,0,3850,4,40,39,0.493670886075949,4,1.30769230769231,2.77631578947368,2.27631578947368,2.01298701298701,46.5540540540541,44.5479452054795,47.0810810810811,38.3733333333333,45.2465753424658,45.3478260869565,79,0.0506329113924051,0.493670886075949,26738,"CPC",1,0,0,0,0,0
"161",35051,"London--Fanshawe","ON",87298,233,54745,99.5,283,0.5,55028,63,"Mathyssen, Irene NDP-New Democratic Party/NPD-Nouveau Parti démocratique",17214,14891,20684,1604,0,352,3470,5,62,100,0.617283950617284,4,1.47058823529412,3.08227848101266,2.63057324840764,2.25,54.1258278145695,33,58.2953020134228,28.9102564102564,54.658064516129,52.9795918367347,162,0.0246913580246914,0.617283950617284,20684,"NDP",0,0,1,0,0,0
"162",35052,"London North Centre/London-Centre-Nord","ON",92950,242,64271,99.6,267,0.4,64538,69.4,"Fragiskatos, Peter Liberal/Libéral",32427,19990,9423,2286,0,145,12437,5,75,87,0.537037037037037,13,1.33098591549296,2.90445859872611,2.5503355704698,2.06962025316456,59.3006535947712,40.1315789473684,57.68,36.1363636363636,57.0849673202614,55.5034965034965,162,0.0802469135802469,0.537037037037037,32427,"LIB",0,1,0,0,0,0
"163",35053,"London West/London-Ouest","ON",93138,248,68027,99.6,286,0.4,68313,73.3,"Young, Kate Liberal/Libéral",31167,24036,10087,1918,0,819,7131,6,66,83,0.557046979865772,9,1.19512195121951,2.78767123287671,2.34931506849315,2.11111111111111,53.2702702702703,44.0068027210884,54.0629370629371,39.7972972972973,51.2789115646259,50.2571428571429,149,0.0604026845637584,0.557046979865772,31167,"LIB",0,1,0,0,0,0
"164",35054,"Markham--Stouffville","ON",87952,229,59773,99.7,189,0.3,59962,68.2,"Philpott, Jane Liberal/Libéral",29416,25565,3647,1145,0,0,3851,4,53,33,0.383720930232558,6,1.43939393939394,2.5,2.3452380952381,2.24705882352941,48.780487804878,52.7037037037037,41.5121951219512,48.2839506172839,47.2839506172839,46.1645569620253,86,0.0697674418604651,0.383720930232558,29416,"LIB",0,1,0,0,0,0
"165",35055,"Markham--Thornhill","ON",70864,190,42857,99.4,240,0.6,43097,60.8,"McCallum, John Liberal/Libéral",23878,13849,4595,535,0,0,10029,4,53,26,0.329113924050633,6,1.39393939393939,2.48648648648649,2.28378378378378,2.1038961038961,55.7866666666667,53.1081081081081,52.5945945945946,49.1923076923077,52.7763157894737,51.6986301369863,79,0.0759493670886076,0.329113924050633,23878,"LIB",0,1,0,0,0,0
"166",35056,"Markham--Unionville","ON",82965,228,49839,99.5,246,0.5,50085,60.4,"Saroya, Bob Conservative/Conservateur",21596,24605,2528,1110,0,0,3009,4,59,45,0.432692307692308,3,1.30588235294118,2.51515151515152,2.32,2.08653846153846,53.1546391752577,50.3298969072165,45.3711340206186,48.9484536082474,47.5106382978723,44.7368421052632,104,0.0288461538461538,0.432692307692308,24605,"CPC",1,0,0,0,0,0
"167",35057,"Milton","ON",72329,187,49308,99.6,210,0.4,49518,68.5,"Raitt, Lisa Conservative/Conservateur",19940,22378,5366,1131,0,493,2438,5,40,29,0.420289855072464,3,1.35849056603774,2.76470588235294,2.35384615384615,2.05882352941176,53.6969696969697,42.7014925373134,51.5238095238095,40.7121212121212,53.9701492537313,53.015873015873,69,0.0434782608695652,0.420289855072464,22378,"CPC",1,0,0,0,0,0
"168",35058,"Mississauga Centre/Mississauga-Centre","ON",83787,221,51852,99.3,342,0.7,52194,62.3,"Alghabra, Omar Liberal/Libéral",28372,17431,4920,1129,0,0,10941,4,40,51,0.56043956043956,6,1.44578313253012,2.65116279069767,2.32584269662921,1.97802197802198,61.2705882352941,48.0352941176471,53.3690476190476,47.5116279069767,60.0476190476191,51.9480519480519,91,0.0659340659340659,0.56043956043956,28372,"LIB",0,1,0,0,0,0
"169",35059,"Mississauga East--Cooksville/Mississauga-Est--Cooksville","ON",82765,217,51917,99.5,287,0.5,52204,63.1,"Fonseca, Peter Liberal/Libéral",28154,18353,4481,766,0,163,9801,5,47,63,0.572727272727273,7,1.44047619047619,2.63888888888889,2.35643564356436,2.18691588785047,50.6565656565657,52.8383838383838,48.1515151515151,48.71,47.89,47.5578947368421,110,0.0636363636363636,0.572727272727273,28154,"LIB",0,1,0,0,0,0
"170",35060,"Mississauga--Erin Mills","ON",83062,209,55347,99.6,245,0.4,55592,66.9,"Khalid, Iqra Liberal/Libéral",27520,21716,5206,905,0,0,5804,4,62,30,0.326086956521739,7,1.44444444444444,2.58823529411765,2.28409090909091,2.02247191011236,48.6904761904762,45.4642857142857,49.1785714285714,41.6976744186046,46.9642857142857,51.7228915662651,92,0.0760869565217391,0.326086956521739,27520,"LIB",0,1,0,0,0,0
"171",35061,"Mississauga--Lakeshore","ON",86675,250,59273,99.5,271,0.5,59544,68.7,"Spengemann, Sven Liberal/Libéral",28279,24435,4735,1397,0,427,3844,6,62,55,0.47008547008547,12,1.40625,2.64545454545455,2.32173913043478,2.12931034482759,52.712962962963,49.6909090909091,45.3846153846154,42.3853211009174,52.6761904761905,48.5714285714286,117,0.102564102564103,0.47008547008547,28279,"LIB",0,1,0,0,0,0
"172",35062,"Mississauga--Malton","ON",75277,184,44256,99.5,237,0.5,44493,59.1,"Bains, Navdeep Liberal/Libéral",26165,11701,5450,737,0,203,14464,5,39,34,0.465753424657534,4,1.34545454545455,2.86764705882353,2.40909090909091,2,60.2352941176471,43.8088235294118,58.7462686567164,38.4264705882353,56.0149253731343,59.7384615384615,73,0.0547945205479452,0.465753424657534,26165,"LIB",0,1,0,0,0,0
"173",35063,"Mississauga--Streetsville","ON",83361,209,55999,99.6,217,0.4,56216,67.4,"Sikand, Gagan Liberal/Libéral",26792,22621,5040,1293,0,253,4171,5,59,60,0.504201680672269,8,1.4368932038835,2.79310344827586,2.42241379310345,2.14529914529915,59.7027027027027,40.981981981982,52.5925925925926,38.2654867256637,56.5727272727273,55.8857142857143,119,0.0672268907563025,0.504201680672269,26792,"LIB",0,1,0,0,0,0
"174",35064,"Nepean","ON",84049,214,64888,99.6,262,0.4,65150,77.5,"Arya, Chandra Liberal/Libéral",34017,23442,5324,1513,0,592,10575,8,70,73,0.51048951048951,9,1.23893805309735,2.74820143884892,2.39416058394161,2.23776223776224,60.634328358209,42.4,50.3257575757576,37.6470588235294,57.5037037037037,50.206106870229,143,0.0629370629370629,0.510489510489511,34017,"LIB",0,1,0,0,0,0
